fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note
GoogleMaps,Hotel/B&B,Gallarate,Hotel La Nuova Rotaia,"Via Cesare Beccaria, 6, 21013 Gallarate VA, Italia",0331 796180,http://www.lanuovarotaia.it/,,Rating: 4.1/299
GoogleMaps,Hotel/B&B,Gallarate,"Jet Hotel, Sure Hotel Collection by Best Western","Via Tiro a Segno, 22, 21013 Gallarate VA, Italia",0331 772100,http://www.jethotel.com/,,Rating: 3.9/476
GoogleMaps,Hotel/B&B,Gallarate,Homely - Malpensa & Fiere Milano,"Via Falcone e Borsellino, 18, 21010 Cardano Al Campo VA, Italia",0331 197 3056,,,Rating: 5/2
GoogleMaps,Hotel/B&B,Gallarate,Hotel Roma,"Via IV Novembre, 37, 21012 Cassano Magnago VA, Italia",0331 200155,http://www.hotelromacassano.com/,,Rating: 3.1/229
GoogleMaps,Hotel/B&B,Gallarate,B&B Le Magnolie,"Via Giovanni Segantini, 2, 21013 Gallarate VA, Italia",347 285 1056,http://www.bblemagnolie.com/,,Rating: 4.7/75
GoogleMaps,Hotel/B&B,Gallarate,Hotel ibis Milano Malpensa Aeroporto,"Via Al Campo, 100, 21010 Cardano al Campo VA, Italia",0331 183 4711,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5141&merchantid=seo-maps-IT-5141&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,,Rating: 3.9/2786
GoogleMaps,Hotel/B&B,Gallarate,Maura's b&b,"Via Giacomo Leopardi, 3, 21013 Gallarate VA, Italia",349 626 7616,https://maurasbandb.top/,,Rating: 3.3/30
GoogleMaps,Hotel/B&B,Gallarate,Hotel Astoria,"Piazza Risorgimento, 9A, 21013 Gallarate VA, Italia",0331 791043,http://www.astoria.ws/,,Rating: 3.9/180
GoogleMaps,Hotel/B&B,Gallarate,Relais 7.20,"Via Giovanni Battista Trombini, 3, 21013 Gallarate VA, Italia",347 787 8407,,,Rating: 4.5/8
GoogleMaps,Hotel/B&B,Gallarate,Fly Bed - For,"Via Papa Giovanni XXIII, 166, 21010 Cardano al Campo VA, Italia",348 043 3806,https://www.bedgruppo.com/it,,Rating: 4/84
GoogleMaps,Hotel/B&B,Gallarate,AER HOTEL MALPENSA,"Via Gallarate, 35, 28047 Oleggio NO, Italia",0321 960253,https://www.aerhotelmalpensa.it/,,Rating: 3.6/683
GoogleMaps,Hotel/B&B,Gallarate,Villa Giglio,"Via Beltrami, 18/b, 21010 Arsago Seprio VA, Italia",366 255 9806,https://bbvillagiglio.com/,,Rating: 4.6/287
GoogleMaps,Hotel/B&B,Gallarate,Hotel Pineta,"Corso Sempione, 150, 21052 Busto Arsizio VA, Italia",0331 381220,http://www.hotelpineta.com/,,Rating: 3.9/733
GoogleMaps,Hotel/B&B,Gallarate,Amalia Bakery Home,"Via Eusebio Pastori, 1, 21013 Gallarate VA, Italia",0331 782411,https://amalia-bakery-home.albergatore.top/,,Rating: 4/677
GoogleMaps,Hotel/B&B,Gallarate,Novotel Milano Malpensa Airport,"Via Al Campo, 99, 21010 Cardano al Campo VA, Italia",0331 266611,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=3458&merchantid=seo-maps-IT-3458&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,,Rating: 4/3122
GoogleMaps,Hotel/B&B,Gallarate,Villa Bregana Hotel,"Viale dei Carpini, 18, 21040 Carnago VA, Italia",0331 987600,http://www.villabregana.it/,,Rating: 4.4/757
GoogleMaps,Hotel/B&B,Gallarate,DoubleTree by Hilton Milan Malpensa Solbiate Olona,"Via per Busto Arsizio, 7, 21058 Solbiate Olona VA, Italia",0331 1186,https://www.hilton.com/en/hotels/mxpsodi-doubletree-milan-malpensa-solbiate-olona/?SEO_id=GMB-EMEA-DI-MXPSODI,,Rating: 4/931
GoogleMaps,Hotel/B&B,Busto Arsizio,Tower hotel Busto Arsizio - Malpensa,"Via Magenta, 14, 21052 Busto Arsizio VA, Italia",0331 160 2600,http://www.towerhotelbustoarsizio.it/,,Rating: 4.4/224
GoogleMaps,Hotel/B&B,Busto Arsizio,Loft Matteotti,"Via Matteotti, 8, 21052 Busto Arsizio VA, Italia",333 804 3270,http://www.borntobehost.com/,,Rating: 5/6
GoogleMaps,Hotel/B&B,Busto Arsizio,ANGOLO DI ISA,"Via Alvise Cadamosto, 8, 21052 Busto Arsizio VA, Italia",335 831 1456,,,Rating: 4.7/22
GoogleMaps,Hotel/B&B,Busto Arsizio,Antica Corte Room&Breakfast,"Vicolo Custodi, 3, 21052 Busto Arsizio VA, Italia",333 207 8195,http://www.anticacortebusto.it/,,Rating: 4.7/142
GoogleMaps,Hotel/B&B,Busto Arsizio,B&B Il Giardino Nascosto,"Via Goito, 19, 21052 Busto Arsizio VA, Italia",347 956 0642,http://www.ilgiardinonascosto.eu/,,Rating: 4.1/29
GoogleMaps,Hotel/B&B,Busto Arsizio,Location Lory S.N.C Bed And Breakfast Busto Arsizio,"Via Mogadiscio, 3/bis, Via Mogadiscio, 3, 21052 Busto Arsizio VA, Italia",333 766 7255,http://www.affittacameremilano.com/,,Rating: 4.8/49
GoogleMaps,Hotel/B&B,Busto Arsizio,3per3,"Viale Boccaccio, 152, 21052 Busto Arsizio VA, Italia",347 250 8963,https://www.booking.com/hotel/it/3per3.it.html,,Rating: 5/97
GoogleMaps,Hotel/B&B,Busto Arsizio,De Piante Guest House,"Via S. Francesco, 1, 21052 Busto Arsizio VA, Italia",375 573 8494,https://www.depianteguesthouse.com/,,Rating: 5/3
GoogleMaps,Hotel/B&B,Busto Arsizio,Albergo Ristorante Roma,"Via Roma, 86, 20025 Legnano MI, Italia",0331 546091,http://www.albergoromalegnano.it/,,Rating: 3.6/201
GoogleMaps,Hotel/B&B,Busto Arsizio,Bed&Breakfast Milano Malpensa,"Via Valsugana, 4, 21052 Busto Arsizio VA, Italia",346 216 7476,https://www.bnbmilanomalpensa.com/,,Rating: 4.3/49
GoogleMaps,Hotel/B&B,Busto Arsizio,Antico Giardino - Residence,"Via Lodovico Antonio Muratori, 30, 21052 Busto Arsizio VA, Italia",351 570 3507,,,Rating: 4.7/3
GoogleMaps,Hotel/B&B,Busto Arsizio,La Bottega del Falegname,"Via Repubblica, 20, 20020 Vanzaghello MI, Italia",0331 658428,http://affittacamerevanzaghello.it/,,Rating: 4/97
GoogleMaps,Hotel/B&B,Busto Arsizio,B&B SouthItaly,"n, Via Fratelli di Dio, 29, 21052 Busto Arsizio VA, Italia",348 246 8847,http://www.southitalybeb.it/,,Rating: 4.6/48
GoogleMaps,Hotel/B&B,Saronno,Starhotels Grand Milan,"Via Varese, 23, 21047 Saronno VA, Italia",02 963631,https://www.starhotels.com/it/i-nostri-hotel/grand-milan-saronno/,,Rating: 4.4/2950
GoogleMaps,Hotel/B&B,Saronno,Hotel Cyrano,"Via IV Novembre, 11/13, 21047 Saronno VA, Italia",02 2556 5077,https://www.hotelcyranosaronno.com/,,Rating: 4.1/680
GoogleMaps,Hotel/B&B,Saronno,Hotel della Rotonda,"Via Novara, 53, 21047 Saronno VA, Italia",02 967 6691,http://www.hoteldellarotonda.it/,,Rating: 3.8/1308
GoogleMaps,Hotel/B&B,Saronno,Just Hotel Saronno,"Via Strà Madonna, 15, 21047 Saronno VA, Italia",02 9624 8164,http://www.justhotelgroup.it/,,Rating: 4/889
GoogleMaps,Hotel/B&B,Saronno,Hotel Firenze di Ventura Manuela,"Via L. Tolstoi, 23, 21047 Saronno VA, Italia",02 9670 2984,http://www.hotelfirenzesaronno.it/,,Rating: 3.9/247
GoogleMaps,Hotel/B&B,Saronno,Motel Mealba Suite & Pool,"Viale Europa, 61, 21047 Saronno VA, Italia",02 960 0452,http://www.motelmealba.com/,,Rating: 4.3/739
GoogleMaps,Hotel/B&B,Saronno,La Maison Extravagante,"Via Leonardo Da Vinci, 7, 21047 Saronno VA, Italia",02 2506 1707,http://www.lamaisonextravagante.it/,,Rating: 4.8/40
GoogleMaps,Hotel/B&B,Saronno,Hotel delle Fiere,"Via Trieste, Via Piccinelli, 29, 22076 Mozzate CO, Italia",0331 821201,http://www.hoteldellefiere.com/,,Rating: 3.9/1064
GoogleMaps,Hotel/B&B,Saronno,HOTEL CONCORDE FIERA,"V. Gian Pietro Clerici, 97/A, 21040 Gerenzano VA, Italia",02 968 2317,http://www.hconcorde.com/,,Rating: 3.8/899
GoogleMaps,Hotel/B&B,Saronno,AS Hotel Limbiate Fiera,"Corso Como, 52, 20812 Limbiate MB, Italia",02 996 7641 ext. 2,http://www.ashotelimbiate.it/,,Rating: 4.1/3008
GoogleMaps,Hotel/B&B,Saronno,Hotel La Torretta,"Via Trento, 111, 20021 Bollate MI, Italia",02 350 5996,http://www.hotellatorretta.it/,,Rating: 4.2/1023
GoogleMaps,Hotel/B&B,Saronno,Virginia Palace Hotel,"Via Monte Nero, 127, 20024 Garbagnate Milanese MI, Italia",02 9902 8054,http://www.virginiapalace.it/,,Rating: 4.5/768
GoogleMaps,Hotel/B&B,Saronno,A Casa Mia,"Via S. Francesco, 16, 21047 Saronno VA, Italia",340 800 7348,,,Rating: 4.8/4
GoogleMaps,Hotel/B&B,Saronno,Mercurio Residence,"Via Hermada, 2, 21047 Saronno VA, Italia",02 960 2795,http://www.mercurioresidence.com/,,Rating: 4.2/23
GoogleMaps,Hotel/B&B,Saronno,AS Hotel Sempione Fiera,"SS33 del Sempione, 320, 20028 San Vittore Olona MI, Italia",0331 512001,http://www.ashotelsempionefiera.it/,,Rating: 4.1/734
GoogleMaps,Hotel/B&B,Saronno,UNA Hotels Malpensa,"Via F. Turati, 84, 20023 Cerro Maggiore MI, Italia",0331 513111,https://www.unaitalianhospitality.com/it/soggiorni/una-hotels-malpensa,,Rating: 4.2/1694
GoogleMaps,Hotel/B&B,Saronno,Moon Palace,"Giada • Centro Commerciale, Viale dei Platani, 16, 20040 Arese MI, Italia",02 5812 5752,http://www.hotelmoonpalace.it/,,Rating: 4.4/182
GoogleMaps,Hotel/B&B,Saronno,Expo Hotel Milan,"Via Achille Grandi, 4, 20015 Parabiago MI, Italia",0331 555908,http://www.expohotelmilan.it/,,Rating: 4.4/746
GoogleMaps,Hotel/B&B,Saronno,Hotel Motel City,"Via Papa Giovanni XXIII, 1, 20023 Legnano MI, Italia",0331 547861,http://www.motelcity.it/,,Rating: 4/449
GoogleMaps,Hotel/B&B,Saronno,Poli Hotel,"SS33 del Sempione, 241, 20028 San Vittore Olona MI, Italia",0331 423411,https://www.polihotel.it/,,Rating: 4.5/927
GoogleMaps,Hotel/B&B,Tradate,Villa Valentina,"Via Gaetano Donizetti, 17, 21049 Tradate VA, Italia",0331 841507,http://www.villa-valentina.it/,,Rating: 4.4/553
GoogleMaps,Hotel/B&B,Tradate,Dreamhotel,"Via Vignetta, 22070 Appiano Gentile CO, Italia",031 891467,http://www.dreamhotelcomo.com/,,Rating: 3.7/432
GoogleMaps,Hotel/B&B,Tradate,Maryhouse,"Via Monte Nero, 11, 21040 Venegono Superiore VA, Italia",340 543 9556,http://maryhouse-venegonosuperiore.com.es/,,Rating: 4.9/149
GoogleMaps,Hotel/B&B,Tradate,Albergo Motel dei Laghi,"Via Giacomo Matteotti, 2, 22078 Turate CO, Italia",02 9675 2121,http://www.albergodeilaghi.com/,,Rating: 4.4/940
GoogleMaps,Hotel/B&B,Tradate,La locanda,"Via Alessandro Volta, 21049 Tradate VA, Italia",,,,Rating: /
GoogleMaps,Hotel/B&B,Tradate,Tommy Vitello B&B,"Via Mario Albino Bonicalza, 21012 Cassano Magnago VA, Italia",334 711 5821,http://tommyvitellobb.com/,,Rating: 4.7/44
GoogleMaps,Hotel/B&B,Tradate,Golf Hotel La Pinetina,"Via al Golf, 4, 22070 Appiano Gentile CO, Italia",031 930931,https://golfpinetina.it/?page_id=13623,,Rating: 4.5/34
GoogleMaps,Hotel/B&B,Malnate,Ca' Rosa B&B,"Via Ischia, 9, 21046 Malnate VA, Italia",328 815 4424,http://www.carosabnb.it/,,Rating: 4.5/48
GoogleMaps,Hotel/B&B,Malnate,B&B del Villaggio,"Via Morandi, 7, 21046 Malnate VA, Italia",377 435 1415,https://besthotelinspect.com/b-amp-b-del-villaggio-malnate-italy,,Rating: 4.9/12
GoogleMaps,Hotel/B&B,Malnate,La casa dei pini,"Via Cavalier A.Brusa, 37 37, 21046 Malnate VA, Italia",338 118 8421,https://www.booking.com/hotel/it/la-casa-dei-pini-malnate.it.html?aid=334359,,Rating: 4.1/17
GoogleMaps,Hotel/B&B,Malnate,Impero Hotel,"Via dei Bucaneve, 1, 21050 Gaggiolo VA, Italia",0332 418006,https://imperohotel.it/,,Rating: 4.3/1442
GoogleMaps,Hotel/B&B,Malnate,B&B Mansarda Pascoli,"Via Pascoli, 3, 21046 Malnate VA, Italia",328 656 9305,https://www.bebmansardapascoli.it/,,Rating: 4.8/4
GoogleMaps,Hotel/B&B,Malnate,Tenuta de l'Annunziata - Natural Relais,"Via Dante Alighieri, 13, 22029 Uggiate con Ronago CO, Italia",031 949352,http://www.tenutadelannunziata.it/,,Rating: 4.3/773
GoogleMaps,Hotel/B&B,Malnate,Madonnina Albergo Ristorante,"Largo Lanfranco da Ligurno, 1, 21050 Cantello VA, Italia",0332 417731,https://www.madonnina.it/,,Rating: 4.4/1253
GoogleMaps,Hotel/B&B,Malnate,Camping La Famiglia,"Via Nizza, 2, 21046 Malnate VA, Italia",0332 427696,http://www.ffcim.org/,,Rating: 4.4/244
GoogleMaps,Hotel/B&B,Malnate,La Riva degli Alpaca Cin IT012052C15LQWMI6U,"Via Molino di Sotto, 3, 21050 Clivio VA, Italia",377 506 5910,http://larivadeglialpaca.it/,,Rating: 5/55
GoogleMaps,Hotel/B&B,Malnate,Bar Ristorante Gonzaga Hotel,"Via dei Biancospini, 2, 21050 Gaggiolo VA, Italia",0332 417012,,,Rating: 3.1/216
GoogleMaps,Hotel/B&B,Malnate,Villa le Rondini,"Via Cavour, 22, 21040 Castronno VA, Italia",348 778 4734,https://www.facebook.com/bbvillalerondini2014,,Rating: 4.9/19
GoogleMaps,Hotel/B&B,Malnate,CAPOLAGO HOTEL,"Via per Bodio, 74, 21100 Varese VA, Italia",0332 831840,http://www.capolago.it/,,Rating: 4.2/1098
GoogleMaps,Hotel/B&B,Luino,Hotel Internazionale Luino,"Piazzale Guglielmo Marconi, 24, 21016 Luino VA, Italia",0332 189 3725,http://www.hi-luino.com/,,Rating: 4.2/516
GoogleMaps,Hotel/B&B,Luino,Camin Hotel Luino,"Viale Dante Alighieri, 35, 21016 Luino VA, Italia",0332 530118,http://www.caminhotelluino.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,,Rating: 4.6/363
GoogleMaps,Hotel/B&B,Luino,Hotel Montegrino Lakeview,"Via Cadorna, 26, 21010 Montegrino Valtravaglia VA, Italia",0332 150 3155,https://www.hotelmontegrino.it/,,Rating: 4.7/85
GoogleMaps,Hotel/B&B,Luino,Hotel Torre Imperiale,"Piazza Roma, 1, 21061 Maccagno con Pino e Veddasca VA, Italia",0332 561000,http://www.hoteltorreimperiale.com/,,Rating: 4.1/318
GoogleMaps,Hotel/B&B,Luino,La Corte Antica,"Via Alessandro Manzoni, 34, 21016 Luino VA, Italia",340 064 0637,https://bnblacorteantica.it/,,Rating: 4.9/23
GoogleMaps,Hotel/B&B,Luino,Il Giardino Segreto,"CIR 012092-CNI-00001, Via Felice Cavallotti, 34, 21016 Luino VA, Italia",347 626 9409,https://www.ilgiardinosegretoluino.it/,,Rating: 5/1
GoogleMaps,Hotel/B&B,Luino,Residenza Oleandro,"Via Isola dei Fiori, 4, 21016 Luino VA, Italia",,https://jirirecommends.eu/residenza-oleandro-italy,,Rating: 4.7/3
GoogleMaps,Hotel/B&B,Luino,Al Picchio Verde A.P.S,"Via Luinese, 37, 21035 Cunardo VA, Italia",351 707 0230,,,Rating: 4.9/39
GoogleMaps,Hotel/B&B,Luino,Agriturismo La Betulla,"Via Belmonte, 50, 21010 Brezzo di Bedero VA, Italia",348 756 3235,http://www.agriturismobetulla.com/,,Rating: 4/424
GoogleMaps,Hotel/B&B,Luino,Hotel Sole,"CIR 103016-ALB-00002 CIN IT103016A1UX8Z4B98, http://www.albergosole.it, Via Nuova per Cassino, 6, 28821 Cannero Riviera VB, Italia",0323 788150,http://www.albergosole.it/,,Rating: 4.6/298
GoogleMaps,Hotel/B&B,Luino,Albergo del Sole,"Piazza Imbarcadero, 18, 21010 Porto Valtravaglia VA, Italia",0332 547747,https://www.hoteldelsolelagomaggiore.com/,,Rating: 4.2/489
GoogleMaps,Hotel/B&B,Luino,Luino Casa Amatissima,"Via Portovaltravaglia, 16, 21010 Brezzo di Bedero VA, Italia",,https://stayedhotel.com/casa-amatissima-italy,,Rating: 4.5/25
GoogleMaps,Hotel/B&B,Luino,Stampa 1968 Hotel e Ristorante,"Via Stampa, 3, 21031 Cadegliano-Viconago VA, Italia",342 510 3748,https://www.stampa1968.com/,,Rating: 4.5/1059
GoogleMaps,Hotel/B&B,Luino,Casa Delle Ortensie,"Vicolo dei Prati, 23, 21016 Luino VA, Italia",347 067 9056,,,Rating: 4.5/8
GoogleMaps,Hotel/B&B,Luino,Il Soppalco,"Piazza Libertà, 9A, 21016 Luino VA, Italia",,,,Rating: 2.7/3
GoogleMaps,Hotel/B&B,Luino,Relais Villa Margherita,"Via Giovanni Polli, 11, 28824 Oggebbio VB, Italia",0323 491006,http://www.villa-margherita.it/,,Rating: 4.7/202
GoogleMaps,Hotel/B&B,Luino,Hotel Grotto Bagat,"Via Brusimpiano, 18, 21037 Lavena Ponte Tresa VA, Italia",,https://www.hotelgrottobagat.com/,,Rating: 4.1/96
GoogleMaps,Hotel/B&B,Luino,Villa Sarchi,"Via S. Francesco, 1, 21030 Grantola VA, Italia",328 199 0818,,,Rating: 4.7/95
GoogleMaps,Hotel/B&B,Gavirate,Sunset Hotel,"Via al Lido, 7, 21026 Gavirate VA, Italia",0332 731023,http://www.hotelsunset.it/,,Rating: 4.2/50
GoogleMaps,Hotel/B&B,Gavirate,Antonietta's B&B di Gavirate CIN IT012072C1GHV356KJ,"Via F. de Ambrosis, 38, 21026 Gavirate VA, Italia",351 838 6698,http://www.bb-varese.it/,,Rating: 4.8/16
GoogleMaps,Hotel/B&B,Gavirate,B&B Le Tre Arti Gavirate,"Via F. de Ambrosis, 3, 21026 Gavirate VA, Italia",328 676 6179,https://letrearti-gavirate.it/,,Rating: 4.6/65
GoogleMaps,Hotel/B&B,Gavirate,Bed & Breakfast La Folaga,"Via Vignacce, 42/a, 21026 Gavirate VA, Italia",0332 195 4030,https://www.lafolaga-gavirate.it/,,Rating: 4.2/80
GoogleMaps,Hotel/B&B,Gavirate,Ristorante Albergo Bel Sit,"Via G. Borghi, 28, 21025 Comerio VA, Italia",0332 744160,http://www.hotelbelsit.it/,,Rating: 3.9/218
GoogleMaps,Hotel/B&B,Gavirate,Marconi 11,"Via Marconi, 11, 21009 Bardello VA, Italia",348 799 3525,,,Rating: 4.8/46
GoogleMaps,Hotel/B&B,Gavirate,B&B La Casa Rossa,"Via Vignacce, 24, 21026 Gavirate VA, Italia",347 082 6196,https://www.lacasarossagavirate.it/,,Rating: 5/138
GoogleMaps,Hotel/B&B,Gavirate,Ca’ del Re Scartozz,"Via Felice Cavallotti, 7, 21026 Gavirate VA, Italia",349 935 3462,http://www.cadelrescartozz.it/,,Rating: 4.9/13
GoogleMaps,Hotel/B&B,Gavirate,Residence Le Arcate,"Via Guglielmo Marconi, 17, 21026 Gavirate VA, Italia",0332 747800,https://www.residencelearcate.com/,,Rating: 4.3/65
GoogleMaps,Hotel/B&B,Gavirate,HOTEL RISTORANTE CORONA,"Largo Cappia, 6, 21030 Cuvio VA, Italia",0332 624150,http://www.hotelcoronacuvio.com/,,Rating: 4.4/967
GoogleMaps,Hotel/B&B,Gavirate,B&B Il Nido Al Lago,"Via Preja, 17, 21026 Gavirate VA, Italia",0332 745476,http://www.ilnidoallago.it/,,Rating: 4.8/68
GoogleMaps,Hotel/B&B,Gavirate,Hotel Ristorante la Bussola,"Via G. Marconi, 28, 21033 Cittiglio VA, Italia",0332 602291,https://www.labussolaristorante.it/,,Rating: 3.8/234
GoogleMaps,Hotel/B&B,Gavirate,Villa Campo Dei Fiori B.B,"Via della Piana, 6, 21020 Casciago VA, Italia",329 139 7520,https://www.bbvillacampodeifiori.it/,,Rating: 4.5/77
GoogleMaps,Hotel/B&B,Gavirate,Hotel Villa Borghi,"Piazza Borghi, 1, 21020 Varano Borghi VA, Italia",0332 961515,http://www.hotelvillaborghi.it/,,Rating: 4.3/1155
GoogleMaps,Hotel/B&B,Somma Lombardo,ZEUS Essence Dolce by Wyndham MIlan Malpensa,"Via Giuseppe Mazzini, 63, 21019 Somma Lombardo VA, Italia",0331 166 0300,https://www.zeusintl.com/zeus-essence-dolce-milan-malpensa,,Rating: 4.1/659
GoogleMaps,Hotel/B&B,Somma Lombardo,Hilton Garden Inn Milan Malpensa,"Via Lazzaretto, 1, 21019 Somma Lombardo VA, Italia",0331 164 0050,https://www.hilton.com/en/hotels/mxpangi-hilton-garden-inn-milan-malpensa/?SEO_id=GMB-EMEA-GI-MXPANGI,,Rating: 4/299
GoogleMaps,Hotel/B&B,Somma Lombardo,Crowne Plaza Milan - Malpensa Airport,"Via Arturo Ferrarin, 7, 21019 Case Nuove VA, Italia",0331 21161,https://www.ihg.com/crowneplaza/hotels/gb/en/somma-lombardo/milma/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-IT-_-MILMA,,Rating: 3.9/1642
GoogleMaps,Hotel/B&B,Somma Lombardo,Hotel Ristorante Tre Leoni,"Viale U. Maspero, 10, 21019 Somma Lombardo VA, Italia",0331 255520,http://www.hoteltreleoni.com/,,Rating: 3.8/500
GoogleMaps,Hotel/B&B,Somma Lombardo,Holiday Inn Express Milan - Malpensa Airport by IHG,"Via De Pinedo, Via Oldrini, 21019 Case Nuove VA, Italia",0331 18330,https://www.ihg.com/holidayinnexpress/hotels/gb/en/somma-lombardo/milap/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-IT-_-MILAP,,Rating: 4.1/3132
GoogleMaps,Hotel/B&B,Somma Lombardo,ZZZleepandGo,"Malpensa - Terminal 1 - MXP T1, 21010 Ferno VA, Italia",0331 960280,http://www.zzzleepandgo.com/,,Rating: 2.9/375
GoogleMaps,Hotel/B&B,Somma Lombardo,Airport Hotel Malpensa,"Via Luigi Pirandello, 16, 21015 Lonate Pozzolo VA, Italia",0331 302111,http://www.airportmotel.it/,,Rating: 3.9/1274
GoogleMaps,Hotel/B&B,Somma Lombardo,B&B Panperduto,"via Lungo Canale Villoresi, 4, 21019 Somma Lombardo VA, Italia",0331 259752,http://www.panperduto.it/,,Rating: 4.5/854
GoogleMaps,Hotel/B&B,Somma Lombardo,Moxy Milan Malpensa,"Milan Malpensa Airport Malpensa, Terminal 2, 21010 Somma Lombardo VA, Italia",02 9475 7100,https://www.marriott.com/en-us/hotels/milox-moxy-milan-malpensa-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,Rating: 4.2/2599
GoogleMaps,Hotel/B&B,Somma Lombardo,La Casa nel Bosco,"Via I. Bianco, 52, 21019 Somma Lombardo VA, Italia",348 827 8267,http://www.lacasanelbosco.it/,,Rating: 4.9/13
GoogleMaps,Hotel/B&B,Somma Lombardo,Sheraton Hotel,"S.S, 336, 21010 Ferno VA, Italia",02 23351,https://www.marriott.com/en-us/hotels/milmp-sheraton-milan-malpensa-airport-hotel-and-conference-centre/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,Rating: 4.2/3920
GoogleMaps,Hotel/B&B,Somma Lombardo,Cardano Hotel,"Via Al Campo, 10, 21010 Cardano al Campo VA, Italia",0331 261011,http://www.cardanohotel.com/,,Rating: 4.3/1168
GoogleMaps,Hotel/B&B,Somma Lombardo,residencemalpensa,"Via Cesare Battisti, 22, 21010 Golasecca VA, Italia",0331 958194,https://www.residencemalpensa.it/,,Rating: 3.7/197
GoogleMaps,Hotel/B&B,Somma Lombardo,Orange Motel,"Via Corgeno, 46, 21029 Vergiate VA, Italia",0331 964072,http://www.orangemotel.it/,,Rating: 4.1/255
GoogleMaps,Hotel/B&B,Somma Lombardo,Best Western Hotel Cavalieri della Corona,"Via Baroldo, 12, 21010 Cardano Al Campo VA, Italia",0331 730350,http://www.cavalieridellacorona.com/,,Rating: 3.9/1795
GoogleMaps,Hotel/B&B,Somma Lombardo,TRIBE Milano Malpensa,"Via Gabriele D'Annunzio, 8, 21010 Vizzola Ticino VA, Italia",0331 183 2800,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B827&merchantid=seo-maps-Italy-B827&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,,Rating: 4.1/846
GoogleMaps,Hotel/B&B,Somma Lombardo,Epicuro Guest House,"Via L Melzi, 12, 21019 Somma Lombardo VA, Italia",,https://luisstravelexperience.eu/epicuro-guest-house-italy,,Rating: 4.8/32
GoogleMaps,Hotel/B&B,Cassano Magnago,Color House Malpensa B&B,"Via Ugo Foscolo, 38 B, 21012 Cassano Magnago VA, Italia",389 990 4995,https://bbplanner.com/booking-engine-v3/?structureID=2018&bbpLanguage=it,,Rating: 4.7/80
GoogleMaps,Hotel/B&B,Cassano Magnago,La Corte Del Gallo,"Via Don G. Frippo, 8, 21013 Gallarate VA, Italia",346 187 8462,http://www.lacortedelgallo.it/,,Rating: 4.6/195
GoogleMaps,Hotel/B&B,Cassano Magnago,The Dreamers B&B,"Via Daniele Manin, 19, 21010 Cardano Al Campo VA, Italia",329 074 8610,https://thedreamersbandb.top/,,Rating: 4.6/211
GoogleMaps,Hotel/B&B,Cassano Magnago,Cristel Malpensa Bed & Breakfast,"Via dei Chiosetti, 20, 21010 Cardano Al Campo VA, Italia",339 261 0154,https://cristelmalpensa.wixsite.com/cristelmalpensa/,,Rating: 4.8/85
GoogleMaps,Hotel/B&B,Cassano Magnago,Il Casolare del Medio Olona,"Via Balzarine, 87, 21054 Fagnano Olona VA, Italia",338 429 7496,http://www.ilcasolaredelmedioolona.eu/,,Rating: 4.7/34
GoogleMaps,Hotel/B&B,Cassano Magnago,B&B A due passi dal mondo,"Via A. Canova, 27, 21012 Cassano Magnago VA, Italia",347 513 4651,http://www.aduepassidalmondo.it/,,Rating: 4.7/92
GoogleMaps,Hotel/B&B,Cassano Magnago,Casa Stella Malpensa,"Via Ponchielli, 7, 21012 Cassano Magnago VA, Italia",349 406 8725,https://www.instagram.com/casastellamalpensa/,,Rating: 4.9/50
GoogleMaps,Hotel/B&B,Como,Hotel Como,"Via Mentana, 28, 22100 Como CO, Italia",031 266173,http://www.hcomo.it/,,Rating: 4.1/660
GoogleMaps,Hotel/B&B,Como,B&B HOTEL Como Camerlata,"Via Pasquale Paoli, 21, 22100 Como CO, Italia",02 8969 1509,https://www.hotel-bb.com/it/hotel/como-camerlata?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=yext,,Rating: 4.2/3279
GoogleMaps,Hotel/B&B,Como,B&B HOTEL Como Baradello,"Piazzale Camerlata, 9/a, 22100 Como CO, Italia",031 537 8707,https://www.hotel-bb.com/it/hotel/como-baradello,,Rating: 4.7/260
GoogleMaps,Hotel/B&B,Como,Hotel ibis Como - Grandate,"Via Tornese, 7, 22070 Grandate CO, Italia",031 45371,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5604&merchantid=seo-maps-IT-5604&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,,Rating: 4.2/2268
